AAAAMMJJ,RR,TNTXM,TNTXM_moy_mois,GLOT_moy_mois
19970626,8.8,14.3,15.94,1776.43333333333
19970627,0,14,15.94,1776.43333333333
19970628,0,14.6,15.94,1776.43333333333
19970629,0.8,14.4,15.94,1776.43333333333
19970630,1.4,14.3,15.94,1776.43333333333
19970701,1,14.6,17.1967741935484,1835.29032258065
19970702,5.8,12.8,17.1967741935484,1835.29032258065
19970703,4.6,13,17.1967741935484,1835.29032258065
19970704,1.6,13.1,17.1967741935484,1835.29032258065
19970705,0,15.1,17.1967741935484,1835.29032258065
19970706,0,15.4,17.1967741935484,1835.29032258065
19970707,0.2,16.9,17.1967741935484,1835.29032258065
19970708,0,18.1,17.1967741935484,1835.29032258065
19970709,0,16.8,17.1967741935484,1835.29032258065
19970710,0.2,18.3,17.1967741935484,1835.29032258065
19970711,0,19.7,17.1967741935484,1835.29032258065
19970712,0.2,19,17.1967741935484,1835.29032258065
19970713,1,20,17.1967741935484,1835.29032258065
19970714,0.2,19.3,17.1967741935484,1835.29032258065
19970715,0,15.9,17.1967741935484,1835.29032258065
19970716,0.2,16.6,17.1967741935484,1835.29032258065
19970717,2.4,16.3,17.1967741935484,1835.29032258065
19970718,6,15.9,17.1967741935484,1835.29032258065
19970719,0,18.6,17.1967741935484,1835.29032258065
19970720,0.2,17.4,17.1967741935484,1835.29032258065
19970721,0,17.6,17.1967741935484,1835.29032258065
19970722,0.2,18.6,17.1967741935484,1835.29032258065
19970723,0,19.4,17.1967741935484,1835.29032258065
19970724,0,19.2,17.1967741935484,1835.29032258065
19970725,0.2,18.3,17.1967741935484,1835.29032258065
19970726,1.6,16.7,17.1967741935484,1835.29032258065
19970727,0,20.2,17.1967741935484,1835.29032258065
19970728,0.2,16.8,17.1967741935484,1835.29032258065
19970729,0,19.5,17.1967741935484,1835.29032258065
19970730,0,19.7,17.1967741935484,1835.29032258065
19970731,14,14.3,17.1967741935484,1835.29032258065
19970801,6.4,15.3,21.2677419354839,1720.16129032258
19970802,1.2,18.9,21.2677419354839,1720.16129032258
19970803,0.2,19.1,21.2677419354839,1720.16129032258
19970804,0,22.6,21.2677419354839,1720.16129032258
19970805,7.8,23,21.2677419354839,1720.16129032258
19970806,4.6,21.9,21.2677419354839,1720.16129032258
19970807,33.2,23.2,21.2677419354839,1720.16129032258
19970808,0,23,21.2677419354839,1720.16129032258
19970809,0,22.9,21.2677419354839,1720.16129032258
19970810,0,23.1,21.2677419354839,1720.16129032258
19970811,0,23.6,21.2677419354839,1720.16129032258
19970812,0,23.9,21.2677419354839,1720.16129032258
19970813,15.2,23.6,21.2677419354839,1720.16129032258
19970814,0,19.2,21.2677419354839,1720.16129032258
19970815,0,20.8,21.2677419354839,1720.16129032258
19970816,0,21.3,21.2677419354839,1720.16129032258
19970817,0,22,21.2677419354839,1720.16129032258
19970818,0,22.5,21.2677419354839,1720.16129032258
19970819,0,22.5,21.2677419354839,1720.16129032258
19970820,0,21.3,21.2677419354839,1720.16129032258
19970821,0,22.3,21.2677419354839,1720.16129032258
19970822,0.4,21.9,21.2677419354839,1720.16129032258
19970823,0,23.9,21.2677419354839,1720.16129032258
19970824,0,24,21.2677419354839,1720.16129032258
19970825,2,24,21.2677419354839,1720.16129032258
19970826,0,19.3,21.2677419354839,1720.16129032258
19970827,12.4,17.6,21.2677419354839,1720.16129032258
19970828,4.4,17.6,21.2677419354839,1720.16129032258
19970829,3.8,16.1,21.2677419354839,1720.16129032258
19970830,3,18.5,21.2677419354839,1720.16129032258
19970831,0,20.4,21.2677419354839,1720.16129032258
19970901,6,17,15.1733333333333,1501.33333333333
19970902,0.2,16.1,15.1733333333333,1501.33333333333
19970903,0,15.4,15.1733333333333,1501.33333333333
19970904,0,19.1,15.1733333333333,1501.33333333333
19970905,0.2,16.9,15.1733333333333,1501.33333333333
19970906,0,14.6,15.1733333333333,1501.33333333333
19970907,0.2,14.1,15.1733333333333,1501.33333333333
19970908,0.2,15.1,15.1733333333333,1501.33333333333
19970909,0.2,14.4,15.1733333333333,1501.33333333333
19970910,0,12.3,15.1733333333333,1501.33333333333
19970911,0,14.8,15.1733333333333,1501.33333333333
19970912,2.4,15.4,15.1733333333333,1501.33333333333
19970913,0,13,15.1733333333333,1501.33333333333
19970914,0.2,11.1,15.1733333333333,1501.33333333333
19970915,0,11.6,15.1733333333333,1501.33333333333
19970916,0,14.3,15.1733333333333,1501.33333333333
19970917,0,17.6,15.1733333333333,1501.33333333333
19970918,0,20,15.1733333333333,1501.33333333333
19970919,0,18.2,15.1733333333333,1501.33333333333
19970920,0,13.9,15.1733333333333,1501.33333333333
19970921,0,12.9,15.1733333333333,1501.33333333333
19970922,0,13.7,15.1733333333333,1501.33333333333
19970923,0,14,15.1733333333333,1501.33333333333
19970924,0,13.9,15.1733333333333,1501.33333333333
19970925,0,15.1,15.1733333333333,1501.33333333333
19970926,0,16.8,15.1733333333333,1501.33333333333
19970927,0,17,15.1733333333333,1501.33333333333
19970928,0,15.8,15.1733333333333,1501.33333333333
19970929,0,14.9,15.1733333333333,1501.33333333333
19970930,0.2,16.2,15.1733333333333,1501.33333333333
19971001,0,17.5,10.3870967741935,858.096774193548
19971002,0,16.7,10.3870967741935,858.096774193548
19971003,0.2,10.4,10.3870967741935,858.096774193548
19971004,0.2,14,10.3870967741935,858.096774193548
19971005,0.2,11.5,10.3870967741935,858.096774193548
19971006,17.4,15.1,10.3870967741935,858.096774193548
19971007,2.2,15.2,10.3870967741935,858.096774193548
19971008,11,14.5,10.3870967741935,858.096774193548
19971009,0.8,18.9,10.3870967741935,858.096774193548
19971010,13,14.5,10.3870967741935,858.096774193548
19971011,13,12.3,10.3870967741935,858.096774193548
19971012,0.2,11.8,10.3870967741935,858.096774193548
19971013,2.4,7.9,10.3870967741935,858.096774193548
19971014,1,8.7,10.3870967741935,858.096774193548
19971015,7.4,8.3,10.3870967741935,858.096774193548
19971016,0,10.2,10.3870967741935,858.096774193548
19971017,0.2,12.6,10.3870967741935,858.096774193548
19971018,0.2,13.7,10.3870967741935,858.096774193548
19971019,0.2,14.7,10.3870967741935,858.096774193548
19971020,0,10.8,10.3870967741935,858.096774193548
19971021,0,8.7,10.3870967741935,858.096774193548
19971022,0.2,6,10.3870967741935,858.096774193548
19971023,0,6.5,10.3870967741935,858.096774193548
19971024,0,7.5,10.3870967741935,858.096774193548
19971025,0.2,5.9,10.3870967741935,858.096774193548
19971026,0,5.6,10.3870967741935,858.096774193548
19971027,0.2,6.6,10.3870967741935,858.096774193548
19971028,0,3.4,10.3870967741935,858.096774193548
19971029,0,3.8,10.3870967741935,858.096774193548
19971030,0,4.8,10.3870967741935,858.096774193548
19971031,0,3.9,10.3870967741935,858.096774193548
19971101,0,3.8,7.06333333333333,302.133333333333
19971102,0.2,1.1,7.06333333333333,302.133333333333
19971103,0.2,5,7.06333333333333,302.133333333333
19971104,4.6,7.6,7.06333333333333,302.133333333333
19971105,3.4,11.3,7.06333333333333,302.133333333333
19971106,8.4,11.7,7.06333333333333,302.133333333333
19971107,0.8,10.8,7.06333333333333,302.133333333333
19971108,0.8,10.7,7.06333333333333,302.133333333333
19971109,0.6,9.2,7.06333333333333,302.133333333333
19971110,1.2,8.3,7.06333333333333,302.133333333333
19971111,1.2,8.1,7.06333333333333,302.133333333333
19971112,0.4,3.7,7.06333333333333,302.133333333333
19971113,0,4.1,7.06333333333333,302.133333333333
19971114,0,6.7,7.06333333333333,302.133333333333
19971115,17.8,8.3,7.06333333333333,302.133333333333
19971116,1.2,10.9,7.06333333333333,302.133333333333
19971117,0,8.2,7.06333333333333,302.133333333333
19971118,0.4,5.8,7.06333333333333,302.133333333333
19971119,1.4,4.8,7.06333333333333,302.133333333333
19971120,2.8,7.4,7.06333333333333,302.133333333333
19971121,0.2,7.7,7.06333333333333,302.133333333333
19971122,4.8,5.9,7.06333333333333,302.133333333333
19971123,0,4.4,7.06333333333333,302.133333333333
19971124,0,3.3,7.06333333333333,302.133333333333
19971125,0,5.9,7.06333333333333,302.133333333333
19971126,0.6,6.5,7.06333333333333,302.133333333333
19971127,4.8,6,7.06333333333333,302.133333333333
19971128,8.4,7.1,7.06333333333333,302.133333333333
19971129,7,9.2,7.06333333333333,302.133333333333
19971130,1.8,8.4,7.06333333333333,302.133333333333
19971201,1,3.9,4.95161290322581,197.870967741935
19971202,0.8,1.7,4.95161290322581,197.870967741935
19971203,0,1.6,4.95161290322581,197.870967741935
19971204,0,0.9,4.95161290322581,197.870967741935
19971205,0,0.3,4.95161290322581,197.870967741935
19971206,0,1.3,4.95161290322581,197.870967741935
19971207,2,1.4,4.95161290322581,197.870967741935
19971208,0,4.2,4.95161290322581,197.870967741935
19971209,0.8,8.5,4.95161290322581,197.870967741935
19971210,6,11,4.95161290322581,197.870967741935
19971211,3,12,4.95161290322581,197.870967741935
19971212,0,7.3,4.95161290322581,197.870967741935
19971213,0,4.5,4.95161290322581,197.870967741935
19971214,0.4,2.7,4.95161290322581,197.870967741935
19971215,0,2.1,4.95161290322581,197.870967741935
19971216,0,-2,4.95161290322581,197.870967741935
19971217,0.4,0.6,4.95161290322581,197.870967741935
19971218,12,5.3,4.95161290322581,197.870967741935
19971219,2,9.5,4.95161290322581,197.870967741935
19971220,0.2,4.4,4.95161290322581,197.870967741935
19971221,0,5.8,4.95161290322581,197.870967741935
19971222,0.2,4.2,4.95161290322581,197.870967741935
19971223,3,7.1,4.95161290322581,197.870967741935
19971224,5.2,9.5,4.95161290322581,197.870967741935
19971225,4.6,10.7,4.95161290322581,197.870967741935
19971226,8.2,8.1,4.95161290322581,197.870967741935
19971227,0.2,6.3,4.95161290322581,197.870967741935
19971228,0.4,3.9,4.95161290322581,197.870967741935
19971229,0,3.4,4.95161290322581,197.870967741935
19971230,1.8,5.3,4.95161290322581,197.870967741935
19971231,3,8,4.95161290322581,197.870967741935
19980101,3.4,5.2,4.2,324
19980102,9,7.2,4.2,324
19980103,8,9.5,4.2,324
19980104,6.2,6.2,4.2,324
19980105,5.6,6.2,4.2,324
19980106,4.8,6.8,4.2,324
19980107,0,8.6,4.2,324
19980108,0,9.6,4.2,324
19980109,0.2,10.1,4.2,324
19980110,0.2,6.1,4.2,324
19980111,0,6.1,4.2,324
19980112,0,7.9,4.2,324
19980113,0.2,7.5,4.2,324
19980114,0.2,7.3,4.2,324
19980115,4.4,6.5,4.2,324
19980116,0,7.6,4.2,324
19980117,0.2,4.1,4.2,324
19980118,11.2,4.4,4.2,324
19980119,1.8,5.6,4.2,324
19980120,1,2.9,4.2,324
19980121,0,0.8,4.2,324
19980122,0,-0.5,4.2,324
19980123,0,-0.7,4.2,324
19980124,0,1.5,4.2,324
19980125,0,-0.1,4.2,324
19980126,0,-2,4.2,324
19980127,0,-2.2,4.2,324
19980128,0.2,-3,4.2,324
19980129,0,-0.1,4.2,324
19980130,0,0.5,4.2,324
19980131,0.2,0.6,4.2,324
19980201,0,-3.5,5.02142857142857,635.964285714286
19980202,0,-4.3,5.02142857142857,635.964285714286
19980203,0,-2.5,5.02142857142857,635.964285714286
19980204,0.4,-0.3,5.02142857142857,635.964285714286
19980205,0.2,0.1,5.02142857142857,635.964285714286
19980206,0,2.9,5.02142857142857,635.964285714286
19980207,2.8,2.9,5.02142857142857,635.964285714286
19980208,0,4.2,5.02142857142857,635.964285714286
19980209,0.2,4.4,5.02142857142857,635.964285714286
19980210,0,5.2,5.02142857142857,635.964285714286
19980211,0.2,6.1,5.02142857142857,635.964285714286
19980212,0,7.5,5.02142857142857,635.964285714286
19980213,0,8.5,5.02142857142857,635.964285714286
19980214,0.2,7.5,5.02142857142857,635.964285714286
19980215,0.2,6.5,5.02142857142857,635.964285714286
19980216,0,7.7,5.02142857142857,635.964285714286
19980217,0,7.1,5.02142857142857,635.964285714286
19980218,0.2,5.4,5.02142857142857,635.964285714286
19980219,0.2,6.3,5.02142857142857,635.964285714286
19980220,0,9,5.02142857142857,635.964285714286
19980221,1.6,8.4,5.02142857142857,635.964285714286
19980222,3.6,7.1,5.02142857142857,635.964285714286
19980223,1.8,4.7,5.02142857142857,635.964285714286
19980224,0.2,9.5,5.02142857142857,635.964285714286
19980225,0,7.9,5.02142857142857,635.964285714286
19980226,0,7.9,5.02142857142857,635.964285714286
19980227,0,8.1,5.02142857142857,635.964285714286
19980228,0.8,6.3,5.02142857142857,635.964285714286
19980301,0,4.2,7.75161290322581,852.032258064516
19980302,0,7.6,7.75161290322581,852.032258064516
19980303,0.2,12.1,7.75161290322581,852.032258064516
19980304,7.8,11.7,7.75161290322581,852.032258064516
19980305,0,7.2,7.75161290322581,852.032258064516
19980306,4.2,8,7.75161290322581,852.032258064516
19980307,11.6,11.4,7.75161290322581,852.032258064516
19980308,2.4,8.3,7.75161290322581,852.032258064516
19980309,0,2.7,7.75161290322581,852.032258064516
19980310,3.4,3,7.75161290322581,852.032258064516
19980311,1.8,4.3,7.75161290322581,852.032258064516
19980312,0.2,4.7,7.75161290322581,852.032258064516
19980313,0.6,1.8,7.75161290322581,852.032258064516
19980314,0,7.6,7.75161290322581,852.032258064516
19980315,0,7.7,7.75161290322581,852.032258064516
19980316,0,8.6,7.75161290322581,852.032258064516
19980317,0,8.2,7.75161290322581,852.032258064516
19980318,0,9.5,7.75161290322581,852.032258064516
19980319,0,7.7,7.75161290322581,852.032258064516
19980320,0,4.9,7.75161290322581,852.032258064516
19980321,0,8.1,7.75161290322581,852.032258064516
19980322,0,6.4,7.75161290322581,852.032258064516
19980323,0.2,5.7,7.75161290322581,852.032258064516
19980324,0,3.4,7.75161290322581,852.032258064516
19980325,0,5,7.75161290322581,852.032258064516
19980326,4.8,5.8,7.75161290322581,852.032258064516
19980327,0.2,9.6,7.75161290322581,852.032258064516
19980328,0,11.9,7.75161290322581,852.032258064516
19980329,0,14.7,7.75161290322581,852.032258064516
19980330,0,13.3,7.75161290322581,852.032258064516
19980331,0,15.2,7.75161290322581,852.032258064516
19980401,0,12.6,9.18666666666667,1111.73333333333
19980402,9,10.6,9.18666666666667,1111.73333333333
19980403,2.8,11.1,9.18666666666667,1111.73333333333
19980404,4.2,11,9.18666666666667,1111.73333333333
19980405,3.4,9.8,9.18666666666667,1111.73333333333
19980406,2.6,9.9,9.18666666666667,1111.73333333333
19980407,18.4,6.1,9.18666666666667,1111.73333333333
19980408,1.4,8.3,9.18666666666667,1111.73333333333
19980409,1.8,8,9.18666666666667,1111.73333333333
19980410,1.6,7.8,9.18666666666667,1111.73333333333
19980411,5.2,6.9,9.18666666666667,1111.73333333333
19980412,0,5.6,9.18666666666667,1111.73333333333
19980413,1,2.9,9.18666666666667,1111.73333333333
19980414,3.6,3.8,9.18666666666667,1111.73333333333
19980415,2.8,6.1,9.18666666666667,1111.73333333333
19980416,3,6.1,9.18666666666667,1111.73333333333
19980417,13.6,6.4,9.18666666666667,1111.73333333333
19980418,0,6.5,9.18666666666667,1111.73333333333
19980419,2.6,6.3,9.18666666666667,1111.73333333333
19980420,1.6,11.1,9.18666666666667,1111.73333333333
19980421,0,9.6,9.18666666666667,1111.73333333333
19980422,0,14.9,9.18666666666667,1111.73333333333
19980423,2,14,9.18666666666667,1111.73333333333
19980424,0,12,9.18666666666667,1111.73333333333
19980425,13.2,13.7,9.18666666666667,1111.73333333333
19980426,1.8,11.6,9.18666666666667,1111.73333333333
19980427,2,10.3,9.18666666666667,1111.73333333333
19980428,1.6,9.1,9.18666666666667,1111.73333333333
19980429,0,10.7,9.18666666666667,1111.73333333333
19980430,0,12.8,9.18666666666667,1111.73333333333
19980501,0,10.9,14.8064516129032,1920.48387096774
19980502,2.2,9.6,14.8064516129032,1920.48387096774
19980503,0,9.3,14.8064516129032,1920.48387096774
19980504,0.2,9,14.8064516129032,1920.48387096774
19980505,0.2,9.6,14.8064516129032,1920.48387096774
19980506,0.8,10.8,14.8064516129032,1920.48387096774
19980507,0,12.8,14.8064516129032,1920.48387096774
19980508,0.2,15.2,14.8064516129032,1920.48387096774
19980509,0,17.5,14.8064516129032,1920.48387096774
19980510,0,19.7,14.8064516129032,1920.48387096774
19980511,0,21.1,14.8064516129032,1920.48387096774
19980512,0,21.5,14.8064516129032,1920.48387096774
19980513,0,22,14.8064516129032,1920.48387096774
19980514,0.4,21.3,14.8064516129032,1920.48387096774
19980515,0,19.5,14.8064516129032,1920.48387096774
19980516,0,16.9,14.8064516129032,1920.48387096774
19980517,0,15.8,14.8064516129032,1920.48387096774
19980518,0,16.9,14.8064516129032,1920.48387096774
19980519,0,17.2,14.8064516129032,1920.48387096774
19980520,0,15.9,14.8064516129032,1920.48387096774
19980521,0,13.5,14.8064516129032,1920.48387096774
19980522,0,10,14.8064516129032,1920.48387096774
19980523,0.2,10.5,14.8064516129032,1920.48387096774
19980524,0.6,13.9,14.8064516129032,1920.48387096774
19980525,0,14.7,14.8064516129032,1920.48387096774
19980526,3.8,12.9,14.8064516129032,1920.48387096774
19980527,3.2,14,14.8064516129032,1920.48387096774
19980528,1.2,12.2,14.8064516129032,1920.48387096774
19980529,0,14,14.8064516129032,1920.48387096774
19980530,0,16.1,14.8064516129032,1920.48387096774
19980531,0.2,14.7,14.8064516129032,1920.48387096774
19980601,0.4,14.3,15.8433333333333,1905.8
19980602,0.6,18,15.8433333333333,1905.8
19980603,0,14.4,15.8433333333333,1905.8
19980604,1,15,15.8433333333333,1905.8
19980605,8,18.3,15.8433333333333,1905.8
19980606,20.8,21.1,15.8433333333333,1905.8
19980607,1,16.4,15.8433333333333,1905.8
19980608,1.4,15.1,15.8433333333333,1905.8
19980609,11,18.4,15.8433333333333,1905.8
19980610,4.4,16.6,15.8433333333333,1905.8
19980611,8.2,12.5,15.8433333333333,1905.8
19980612,1,11.2,15.8433333333333,1905.8
19980613,6.4,10.5,15.8433333333333,1905.8
19980614,1.4,14.2,15.8433333333333,1905.8
19980615,0.4,14,15.8433333333333,1905.8
19980616,5.2,13.2,15.8433333333333,1905.8
19980617,0,14.6,15.8433333333333,1905.8
19980618,0,16.2,15.8433333333333,1905.8
19980619,0,19.1,15.8433333333333,1905.8
19980620,0,20.7,15.8433333333333,1905.8
19980621,0.2,22.1,15.8433333333333,1905.8
19980622,0,15.1,15.8433333333333,1905.8
19980623,0,13.9,15.8433333333333,1905.8
19980624,0,18.3,15.8433333333333,1905.8
19980625,0.8,17.5,15.8433333333333,1905.8
19980626,0,16,15.8433333333333,1905.8
19980627,2.2,16.3,15.8433333333333,1905.8
19980628,0,14.6,15.8433333333333,1905.8
19980629,0.2,15,15.8433333333333,1905.8
19980630,3.6,12.7,15.8433333333333,1905.8
19980701,0,14.1,16.0645161290323,1586.29032258065
19980702,0,15.8,16.0645161290323,1586.29032258065
19980703,0,14.4,16.0645161290323,1586.29032258065
19980704,0.2,14,16.0645161290323,1586.29032258065
19980705,0,14.9,16.0645161290323,1586.29032258065
19980706,5.4,15,16.0645161290323,1586.29032258065
19980707,1.2,15.1,16.0645161290323,1586.29032258065
19980708,0,14.8,16.0645161290323,1586.29032258065
19980709,2.4,13.6,16.0645161290323,1586.29032258065
19980710,0.8,16.5,16.0645161290323,1586.29032258065
19980711,3.6,17.2,16.0645161290323,1586.29032258065
19980712,8.8,19.4,16.0645161290323,1586.29032258065
19980713,6.8,16.4,16.0645161290323,1586.29032258065
19980714,0,14.5,16.0645161290323,1586.29032258065
19980715,2.8,14.1,16.0645161290323,1586.29032258065
19980716,3.2,15.1,16.0645161290323,1586.29032258065
19980717,2.8,17.2,16.0645161290323,1586.29032258065
19980718,0.2,13.9,16.0645161290323,1586.29032258065
19980719,0,16.7,16.0645161290323,1586.29032258065
19980720,0.6,23.1,16.0645161290323,1586.29032258065
19980721,2.6,19.3,16.0645161290323,1586.29032258065
19980722,0.2,16.4,16.0645161290323,1586.29032258065
19980723,0.2,17.8,16.0645161290323,1586.29032258065
19980724,0.2,15.7,16.0645161290323,1586.29032258065
19980725,0,15.2,16.0645161290323,1586.29032258065
19980726,0,16.9,16.0645161290323,1586.29032258065
